commit,energy-pkg,energy-ram,seconds,temp_before,temp_after
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1471.29,57.73,5.949273086,56000,56000
9f5acc8dcc4de9b88e02c08dd9eede4ab38cb1a0,1451.40,56.90,5.893511591,54000,54000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1453.92,56.92,5.894433336,54000,54000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1446.90,56.47,5.857616821,54000,54000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1449.38,56.53,5.873543200,54000,54000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1450.37,56.63,5.872358367,54000,55000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1448.94,56.63,5.866343559,54000,55000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1445.48,56.32,5.862456192,54000,54000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1443.22,56.25,5.858970766,54000,54000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1456.98,57.02,5.892057279,55000,54000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1443.82,56.36,5.863523901,54000,54000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1444.60,56.36,5.859741321,55000,54000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1464.99,57.33,5.929287940,55000,55000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1462.17,57.15,5.928676939,54000,55000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1448.47,56.82,5.873873153,55000,54000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1463.83,57.03,5.944797423,54000,54000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1463.57,57.31,5.940723088,54000,54000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1434.30,56.14,5.812833982,55000,54000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1451.18,56.80,5.885351972,54000,54000
d8e9a7a234f155c9b5f350257775bd2ffc1571b5,1431.19,55.97,5.794460992,55000,54000
